Full Results,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sum_file_path,run_id,input_file_gen_date,scenario,parent_substance,crop_calendar,application_scheme,substance_evaluated,pec_gw,App_ID,Crop,Application Rate,Number of Applications,Interval,Application BBCH,Use BBCH for First or Last,AppDate Crop,Application Type,Injection/Incorporation Depth,Application Frequency
../13_wintercereals_1x25gha_BBCH39_A/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_13,M56,0.183953,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M2,0.056062,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M3,0.338677,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M11,0.110052,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M52,0.004383,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M54,0.032417,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M55,0.571816,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_13,M56,0.348768,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M2,0.041621,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M3,0.246062,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M11,0.028738,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M52,0.005223,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M54,0.014362,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M55,0.169711,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_13,M56,0.102275,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M2,0.037491,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M3,0.184253,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M11,0.026174,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M52,0.004936,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M54,0.012373,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M55,0.119214,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_13,M56,0.072834,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M2,0.01806,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M3,0.246323,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M11,0.026881,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M52,0.002224,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M54,0.012938,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M55,0.253699,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_13,M56,0.143055,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M2,0.015704,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M3,0.168374,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M11,0.031258,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M52,0.001203,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M54,0.014925,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M55,0.15829,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_13,M56,0.0965,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M2,0.000017,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M3,0.050737,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M11,0.016963,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M52,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M54,0.00647,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M55,0.225674,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_13,M56,0.11734,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,PXD,0,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M2,0.002168,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M3,0.343543,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M11,0.039486,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M52,0.000221,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M54,0.020319,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M55,0.561868,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../13_wintercereals_1x25gha_BBCH39_A/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_13,M56,0.290684,13,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Annual
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M2,0.006001,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M3,0.149462,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M11,0.021757,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M52,0.000533,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M54,0.010068,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M55,0.268306,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/1/1.sum,1,05/09/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_14,M56,0.144426,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M2,0.03428,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M3,0.147045,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M11,0.027544,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M52,0.003367,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M54,0.011246,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M55,0.136537,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/2/2.sum,2,05/09/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_14,M56,0.084015,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M2,0.029102,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M3,0.15356,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M11,0.050248,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M52,0.002052,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M54,0.015307,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M55,0.242736,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/3/3.sum,3,05/09/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_14,M56,0.145606,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M2,0.02507,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M3,0.12587,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M11,0.015273,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M52,0.002791,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M54,0.007579,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M55,0.083041,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/4/4.sum,4,05/09/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_14,M56,0.050109,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M2,0.019999,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M3,0.090035,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M11,0.012708,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M52,0.002836,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M54,0.006088,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M55,0.052342,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/5/5.sum,5,05/09/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_14,M56,0.032463,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M2,0.010593,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M3,0.112879,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M11,0.014061,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M52,0.001144,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M54,0.00697,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M55,0.126144,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/6/6.sum,6,05/09/2025,Piacenza,PXD,Piac-Wcereals,App_ID_14,M56,0.070975,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M2,0.007598,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M3,0.08187,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M11,0.014131,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M52,0.000681,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M54,0.006808,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M55,0.066042,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/7/7.sum,7,05/09/2025,Porto,PXD,Port-Wcereals,App_ID_14,M56,0.04015,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M2,0.000092,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M3,0.039299,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M11,0.009429,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M52,0.000007,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M54,0.004085,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M55,0.146686,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/8/8.sum,8,05/09/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_14,M56,0.081542,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_14,PXD,0,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_14,M2,0.001538,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_14,M3,0.173827,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
../14_wintercereals_1x25gha_BBCH39_B/9/9.sum,9,05/09/2025,Thiva,PXD,Thiv-Wcereals,App_ID_14,M11,0.021483,14,winter cereals,25,1,,39,,cereals winter,Broadcast spray,,Biennial
